"TYPE_CODE","DATEON","PERSONAL","FOREIGNER","COMPANY","FINANCE","INSURANCE","TOOSIN","BANK","ETC_FIN","GOV_FUND","ETC_FUND"
"01","09.06.18",2403.0,-491.0,-1990.0,483.0,-1468.0,-177.0,-129.0,1.0,-700.0,78.0
"01","09.06.19",630.0,256.0,-1022.0,-43.0,-285.0,-90.0,39.0,-6.0,-638.0,136.0
"01","09.06.22",-497.0,176.0,324.0,-55.0,-596.0,1190.0,102.0,-68.0,-249.0,-4.0
"01","09.06.23",4361.0,-2148.0,-2256.0,141.0,-1018.0,-1001.0,-175.0,-34.0,-169.0,43.0
"01","09.06.24",1399.0,-770.0,-517.0,-328.0,134.0,-68.0,-3.0,-5.0,-245.0,-113.0
"01","09.06.25",-4914.0,4246.0,835.0,448.0,47.0,783.0,310.0,-49.0,-703.0,-168.0
"01","09.06.26",-281.0,3545.0,-3140.0,281.0,-100.0,-666.0,-1960.0,-87.0,-608.0,-124.0
"01","09.06.29",-253.0,293.0,-57.0,7.0,-154.0,450.0,1.0,-32.0,-329.0,17.0
"01","09.06.30",-3947.0,581.0,3376.0,81.0,140.0,3265.0,-181.0,-10.0,81.0,-10.0
"01","09.07.01",-2227.0,1797.0,322.0,22.0,102.0,275.0,-19.0,89.0,-147.0,108.0
"01","09.07.02",64.0,2802.0,-3257.0,333.0,34.0,-3947.0,120.0,35.0,168.0,390.0
"01","09.07.03",-2240.0,779.0,1458.0,162.0,258.0,94.0,87.0,147.0,709.0,3.0
"01","09.07.06",-1652.0,1144.0,192.0,599.0,129.0,-702.0,122.0,-41.0,85.0,316.0
"01","09.07.07",-240.0,1480.0,-917.0,23.0,-482.0,-907.0,170.0,39.0,239.0,-322.0
"01","09.07.08",2163.0,-1975.0,-185.0,-49.0,-427.0,191.0,227.0,107.0,-234.0,-3.0
"01","09.07.09",674.0,3123.0,-3677.0,325.0,80.0,-4326.0,216.0,158.0,-130.0,-119.0
"01","09.07.10",-93.0,-370.0,584.0,77.0,473.0,-269.0,253.0,22.0,29.0,-121.0
"01","09.07.13",3773.0,-2268.0,-1635.0,729.0,-248.0,-1439.0,-246.0,-50.0,-381.0,131.0
"01","09.07.14",2261.0,-193.0,-1981.0,-243.0,126.0,-1346.0,-228.0,-29.0,-260.0,-88.0
"01","09.07.15",-3247.0,4732.0,-1399.0,-417.0,214.0,-1069.0,22.0,0.0,-148.0,-86.0
"01","09.07.16",-5124.0,5367.0,-353.0,64.0,388.0,1191.0,-24.0,116.0,-2088.0,110.0
"01","09.07.17",-3086.0,1604.0,1242.0,429.0,386.0,1617.0,101.0,76.0,-1367.0,240.0
"01","09.07.20",-9238.0,5153.0,4076.0,710.0,890.0,3485.0,56.0,-22.0,-1042.0,9.0
"01","09.07.21",-2757.0,4029.0,-1194.0,-34.0,282.0,-207.0,15.0,-103.0,-1147.0,-79.0
"01","09.07.22",-1579.0,3157.0,-1405.0,188.0,160.0,-56.0,50.0,-158.0,-1589.0,-173.0
"01","09.07.23",-3679.0,3162.0,982.0,575.0,386.0,581.0,-49.0,-138.0,-373.0,-464.0
"01","09.07.24",-3914.0,4375.0,-230.0,1100.0,-226.0,-315.0,-197.0,27.0,-618.0,-232.0
"01","09.07.27",-4616.0,4784.0,-47.0,387.0,-188.0,464.0,-342.0,98.0,-466.0,-121.0
"01","09.07.28",-1972.0,4900.0,-2918.0,6.0,-391.0,-2432.0,-49.0,131.0,-183.0,-10.0
"01","09.07.29",-820.0,2873.0,-1931.0,-334.0,-287.0,-185.0,-322.0,-159.0,-643.0,-122.0
"01","09.07.30",714.0,2629.0,-3031.0,-16.0,-118.0,-2072.0,-237.0,64.0,-652.0,-311.0
"01","09.07.31",-5287.0,5433.0,-48.0,-30.0,291.0,-765.0,83.0,126.0,247.0,-98.0
"01","09.08.03",-1578.0,3870.0,-2008.0,343.0,208.0,-2316.0,116.0,34.0,-395.0,-285.0
"01","09.08.04",-674.0,5417.0,-4580.0,276.0,-99.0,-3587.0,-41.0,-56.0,-1072.0,-163.0
"01","09.08.05",-296.0,690.0,-328.0,721.0,98.0,-219.0,-66.0,39.0,-901.0,-67.0
"01","09.08.06",-1011.0,151.0,1086.0,695.0,-116.0,1401.0,-75.0,67.0,-887.0,-226.0
"01","09.08.07",-918.0,1863.0,-1082.0,779.0,60.0,-1272.0,105.0,-26.0,-728.0,137.0
"01","09.08.10",1009.0,3418.0,-4494.0,164.0,-286.0,-2733.0,-8.0,-148.0,-1484.0,67.0
"01","09.08.11",-2223.0,1891.0,379.0,784.0,-54.0,767.0,-192.0,-115.0,-810.0,-47.0
"01","09.08.12",2290.0,-129.0,-2219.0,853.0,-73.0,-1269.0,104.0,-91.0,-1743.0,58.0
"01","09.08.13",3562.0,2505.0,-6022.0,1837.0,726.0,-7304.0,145.0,-68.0,-1358.0,-45.0
"01","09.08.14",-1846.0,3696.0,-1684.0,224.0,337.0,-228.0,-72.0,-15.0,-1929.0,-166.0
"01","09.08.17",7084.0,1224.0,-7945.0,-11.0,-387.0,-6190.0,-12.0,-157.0,-1188.0,-364.0
"01","09.08.18",319.0,-1705.0,1620.0,-355.0,-283.0,3529.0,-206.0,-71.0,-993.0,-233.0
"01","09.08.19",3915.0,2002.0,-5894.0,209.0,-26.0,-5260.0,242.0,-4.0,-1055.0,-23.0
"01","09.08.20",-318.0,-1670.0,2288.0,540.0,465.0,2248.0,123.0,-24.0,-1063.0,-300.0
"01","09.08.21",3534.0,2020.0,-5280.0,381.0,-730.0,-3781.0,4.0,-35.0,-1119.0,-274.0
"01","09.08.24",497.0,3017.0,-2755.0,557.0,-112.0,-1662.0,164.0,-184.0,-1517.0,-759.0
"01","09.08.25",2452.0,2094.0,-4391.0,155.0,96.0,-3569.0,22.0,-89.0,-1006.0,-155.0
"01","09.08.26",1052.0,2090.0,-2727.0,-3.0,-137.0,-2059.0,-44.0,-23.0,-462.0,-415.0
"01","09.08.27",630.0,2184.0,-2484.0,-45.0,-172.0,-1361.0,90.0,148.0,-1143.0,-330.0
"01","09.08.28",-736.0,2076.0,-1286.0,103.0,75.0,-849.0,60.0,-106.0,-568.0,-55.0
"01","09.08.31",2435.0,-273.0,-2108.0,282.0,-258.0,-1688.0,-66.0,-142.0,-237.0,-54.0
"01","09.09.01",-2337.0,211.0,1954.0,400.0,113.0,2732.0,-63.0,0.0,-1228.0,171.0
"01","09.09.02",3231.0,-2871.0,-136.0,298.0,121.0,-392.0,41.0,-29.0,-175.0,-224.0
"01","09.09.03",1102.0,-1523.0,337.0,166.0,-347.0,985.0,-155.0,-138.0,-174.0,84.0
"01","09.09.04",1603.0,72.0,-1265.0,813.0,176.0,-1447.0,-22.0,21.0,-805.0,-410.0
"01","09.09.07",1904.0,313.0,-2008.0,926.0,27.0,-2473.0,-19.0,-29.0,-438.0,-209.0
"01","09.09.08",-547.0,741.0,46.0,65.0,-243.0,1084.0,-46.0,145.0,-959.0,-241.0
"01","09.09.09",4522.0,909.0,-5117.0,583.0,-406.0,-4176.0,-220.0,-11.0,-886.0,-314.0
"01","09.09.10",-7588.0,4445.0,3024.0,-48.0,1072.0,1644.0,-91.0,151.0,295.0,120.0
"01","09.09.11",-2056.0,5900.0,-3719.0,-12.0,-145.0,-2425.0,-47.0,-6.0,-1084.0,-126.0
"01","09.09.14",1835.0,2042.0,-3579.0,296.0,-171.0,-3115.0,-191.0,-101.0,-297.0,-298.0
"01","09.09.15",-47.0,3657.0,-3807.0,-836.0,157.0,-2532.0,-194.0,137.0,-538.0,197.0
"01","09.09.16",-9250.0,8967.0,509.0,-758.0,74.0,1796.0,-465.0,53.0,-191.0,-226.0
"01","09.09.17",-2791.0,7797.0,-4482.0,-522.0,-71.0,-2706.0,-173.0,-99.0,-910.0,-525.0
"01","09.09.18",-2399.0,14185.0,-11038.0,-1012.0,-235.0,-7826.0,-237.0,-232.0,-1497.0,-748.0
"01","09.09.21",1429.0,1871.0,-3197.0,120.0,240.0,-2489.0,-201.0,-61.0,-806.0,-103.0
"01","09.09.22",-1983.0,5236.0,-3214.0,364.0,167.0,-2914.0,3.0,-53.0,-782.0,-40.0
"01","09.09.23",1650.0,1277.0,-2865.0,-168.0,-652.0,-1329.0,-20.0,-137.0,-559.0,-62.0
"01","09.09.24",3014.0,-885.0,-2091.0,-226.0,-408.0,94.0,-85.0,-193.0,-1272.0,-38.0
"01","09.09.25",4442.0,-1481.0,-2920.0,990.0,-251.0,-2762.0,-115.0,-88.0,-695.0,-40.0
"01","09.09.28",3836.0,-1249.0,-2356.0,414.0,-272.0,-1473.0,-230.0,-5.0,-790.0,-231.0
"01","09.09.29",-329.0,-1220.0,1618.0,-602.0,77.0,2669.0,-300.0,94.0,-319.0,-69.0
"01","09.09.30",-1862.0,-135.0,2367.0,-358.0,-454.0,4165.0,-59.0,-213.0,-714.0,-371.0
"01","09.10.01",1658.0,-2438.0,760.0,1096.0,23.0,437.0,-158.0,68.0,-704.0,20.0
"01","09.10.05",3454.0,-3367.0,-51.0,1092.0,-498.0,-858.0,-83.0,-60.0,355.0,-36.0
"01","09.10.06",1443.0,-313.0,-1038.0,-15.0,512.0,-1153.0,-290.0,40.0,-131.0,-92.0
"01","09.10.07",-1253.0,1054.0,338.0,-390.0,107.0,2072.0,-177.0,114.0,-1388.0,-138.0
"01","09.10.08",1767.0,-114.0,-1863.0,1229.0,1436.0,-5161.0,13.0,34.0,586.0,211.0
"01","09.10.09",-3309.0,4229.0,-901.0,-77.0,511.0,-2062.0,278.0,65.0,384.0,-19.0
"01","09.10.12",1788.0,-520.0,-1264.0,513.0,-224.0,-1461.0,42.0,0.0,-134.0,-5.0
"01","09.10.13",2220.0,89.0,-2485.0,57.0,109.0,-2304.0,-136.0,-65.0,-146.0,177.0
"01","09.10.14",-2554.0,3563.0,-651.0,-385.0,39.0,96.0,-67.0,-89.0,-246.0,-358.0
"01","09.10.15",-3447.0,5492.0,-1454.0,-11.0,214.0,-1665.0,-37.0,6.0,39.0,-591.0
"01","09.10.16",-690.0,4086.0,-3106.0,-10.0,-298.0,-2240.0,-107.0,-57.0,-394.0,-290.0
"01","09.10.19",820.0,887.0,-1632.0,5.0,161.0,-1912.0,206.0,-47.0,-46.0,-75.0
"01","09.10.20",-1978.0,2219.0,-459.0,-71.0,181.0,-591.0,24.0,71.0,-73.0,218.0
"01","09.10.21",-825.0,1199.0,-437.0,-90.0,-29.0,-519.0,4.0,407.0,-211.0,63.0
"01","09.10.22",2548.0,-1183.0,-1444.0,418.0,193.0,-2125.0,64.0,173.0,-167.0,79.0
"01","09.10.23",-1352.0,2182.0,-1074.0,526.0,267.0,-1556.0,13.0,39.0,-364.0,244.0
"01","09.10.26",-4721.0,1837.0,2880.0,143.0,-247.0,3470.0,-37.0,17.0,-465.0,4.0
"01","09.10.27",990.0,1861.0,-2923.0,422.0,-551.0,-2566.0,12.0,15.0,-255.0,72.0
"01","09.10.28",3168.0,-2715.0,-494.0,-12.0,238.0,-927.0,-179.0,83.0,303.0,41.0
"01","09.10.29",3287.0,-4730.0,1076.0,410.0,310.0,-550.0,105.0,63.0,738.0,367.0
"01","09.10.30",3220.0,1282.0,-4618.0,134.0,88.0,-4420.0,59.0,-121.0,-358.0,116.0
"01","09.11.02",-554.0,1423.0,-842.0,-145.0,-332.0,432.0,-465.0,-56.0,-275.0,-28.0
"01","09.11.03",1859.0,1837.0,-3872.0,-21.0,-542.0,-3551.0,-2.0,36.0,207.0,177.0
"01","09.11.04",-793.0,1063.0,-477.0,-148.0,695.0,-1433.0,135.0,90.0,184.0,208.0
"01","09.11.05",2488.0,-234.0,-2440.0,261.0,201.0,-3206.0,87.0,12.0,206.0,185.0
"01","09.11.06",-1501.0,1340.0,82.0,-361.0,361.0,-48.0,26.0,52.0,52.0,79.0
"01","09.11.09",-2316.0,1249.0,1216.0,-112.0,344.0,1148.0,1.0,31.0,-196.0,-149.0
"01","09.11.10",-2225.0,2657.0,-353.0,-172.0,83.0,-298.0,129.0,153.0,-248.0,-80.0
"01","09.11.11",-589.0,-546.0,1180.0,-238.0,-44.0,1536.0,-80.0,17.0,-12.0,-44.0
"01","09.11.12",2622.0,-1294.0,-1487.0,696.0,-166.0,-2391.0,98.0,59.0,217.0,160.0
"01","09.11.13",701.0,-1104.0,443.0,-99.0,-231.0,1095.0,56.0,-83.0,-296.0,-40.0
"01","09.11.16",-1153.0,-138.0,1123.0,185.0,148.0,594.0,46.0,87.0,62.0,168.0
"01","09.11.17",-149.0,2016.0,-2004.0,211.0,-4.0,-1709.0,-248.0,11.0,-265.0,137.0
"01","09.11.18",-3415.0,1462.0,3981.0,77.0,245.0,3846.0,-30.0,-14.0,-143.0,-2028.0
"01","09.11.19",-5516.0,6728.0,-1192.0,-177.0,173.0,-1189.0,6.0,105.0,-110.0,-20.0
"01","09.11.20",-679.0,285.0,404.0,139.0,54.0,-42.0,127.0,5.0,121.0,-10.0
"01","09.11.23",1515.0,-212.0,-1079.0,86.0,-438.0,43.0,-652.0,26.0,-144.0,-225.0
"01","09.11.24",2594.0,2504.0,-857.0,464.0,214.0,435.0,33.0,107.0,-2110.0,-4240.0
"01","09.11.25",123.0,-678.0,590.0,-529.0,56.0,926.0,85.0,-60.0,112.0,-36.0
"01","09.11.26",476.0,747.0,-1228.0,239.0,5.0,-1403.0,-107.0,-69.0,108.0,5.0
"01","09.11.27",2511.0,-2102.0,-546.0,151.0,-313.0,-233.0,-268.0,159.0,-42.0,137.0
"01","09.11.30",1628.0,1274.0,-2770.0,-408.0,474.0,-3053.0,-62.0,383.0,-103.0,-132.0
"01","09.12.01",-544.0,306.0,311.0,262.0,170.0,-205.0,56.0,37.0,-9.0,-73.0
"01","09.12.02",-2490.0,3768.0,-1122.0,98.0,523.0,-1649.0,49.0,-53.0,-90.0,-156.0
"01","09.12.03",-3994.0,944.0,3228.0,205.0,323.0,3039.0,-45.0,-129.0,-164.0,-178.0
"01","09.12.04",-4731.0,2334.0,2760.0,79.0,248.0,2304.0,78.0,18.0,34.0,-364.0
"01","09.12.07",-1998.0,2646.0,-467.0,326.0,-220.0,-620.0,171.0,-21.0,-103.0,-182.0
"01","09.12.08",-433.0,1644.0,-987.0,414.0,-263.0,-983.0,19.0,-70.0,-104.0,-224.0
"01","09.12.09",-2469.0,-877.0,2508.0,471.0,-165.0,1898.0,-11.0,588.0,-274.0,838.0
"01","09.12.10",-833.0,2830.0,-891.0,251.0,2147.0,1506.0,-4904.0,-25.0,134.0,-1107.0
"01","09.12.11",-2946.0,1231.0,2238.0,587.0,11.0,1261.0,-2.0,61.0,319.0,-523.0
"01","09.12.14",1382.0,101.0,757.0,115.0,-68.0,1082.0,-262.0,22.0,-132.0,-2240.0
"01","09.12.15",1043.0,1653.0,-2251.0,223.0,213.0,-2291.0,-163.0,-140.0,-92.0,-445.0
"01","09.12.16",-122.0,-643.0,851.0,-489.0,69.0,1555.0,-182.0,-130.0,28.0,-86.0
"01","09.12.17",1052.0,645.0,-1725.0,640.0,-204.0,-1687.0,-38.0,-90.0,-347.0,28.0
"01","09.12.18",679.0,-1717.0,1002.0,372.0,-256.0,613.0,1.0,-61.0,333.0,36.0
"01","09.12.21",-361.0,-53.0,888.0,236.0,30.0,690.0,-126.0,63.0,-4.0,-473.0
"01","09.12.22",-1967.0,1143.0,1308.0,-67.0,250.0,1367.0,-301.0,-277.0,336.0,-483.0
"01","09.12.23",-2111.0,1536.0,2166.0,209.0,1274.0,535.0,-138.0,-31.0,316.0,-1591.0
"01","09.12.24",-6280.0,2653.0,3779.0,883.0,1245.0,2088.0,-282.0,-160.0,5.0,-152.0
"01","09.12.28",2404.0,-578.0,-1510.0,302.0,712.0,-1803.0,-343.0,133.0,-511.0,-316.0
"01","09.12.29",1297.0,1025.0,-2457.0,-402.0,-432.0,-1605.0,295.0,24.0,-338.0,136.0
"01","09.12.30",-3537.0,1898.0,1644.0,-109.0,-133.0,1814.0,-220.0,-5.0,297.0,-4.0
"01","10.01.04",-2700.0,2387.0,-72.0,-53.0,541.0,-522.0,77.0,-6.0,-109.0,385.0
"01","10.01.05",-1666.0,3916.0,-2227.0,-145.0,15.0,-1469.0,105.0,2.0,-734.0,-24.0
"01","10.01.06",-3470.0,3508.0,-367.0,345.0,-248.0,-553.0,81.0,-56.0,63.0,329.0
"01","10.01.07",-1656.0,2202.0,-855.0,312.0,-609.0,-497.0,107.0,120.0,-288.0,309.0
"01","10.01.08",375.0,594.0,-743.0,31.0,84.0,-882.0,-375.0,123.0,277.0,-227.0
"01","10.01.11",171.0,-1590.0,1604.0,289.0,690.0,490.0,-140.0,71.0,205.0,-185.0
"01","10.01.12",-815.0,1259.0,-442.0,25.0,127.0,-702.0,38.0,53.0,17.0,-3.0
"01","10.01.13",4223.0,-1408.0,-2506.0,-199.0,37.0,-2091.0,-43.0,50.0,-260.0,-308.0
"01","10.01.14",461.0,-2423.0,1859.0,869.0,513.0,-115.0,182.0,-123.0,533.0,103.0
"01","10.01.15",-2226.0,3761.0,-1706.0,-38.0,370.0,-1683.0,-137.0,213.0,-431.0,171.0
"01","10.01.18",416.0,282.0,-631.0,-441.0,412.0,-2197.0,-59.0,4.0,1650.0,-66.0
"01","10.01.19",1136.0,452.0,-1526.0,-65.0,-39.0,-1100.0,-316.0,-147.0,141.0,-62.0
"01","10.01.20",756.0,2143.0,-2935.0,-821.0,148.0,-2789.0,-49.0,-47.0,623.0,36.0
"01","10.01.21",-258.0,1574.0,-746.0,152.0,-115.0,-1284.0,-85.0,39.0,547.0,-571.0
"01","10.01.22",7610.0,-4906.0,-3308.0,2.0,-1346.0,-1702.0,-48.0,-42.0,-172.0,604.0
"01","10.01.25",1482.0,396.0,-1840.0,-438.0,-159.0,-1036.0,37.0,-105.0,-139.0,-38.0
"01","10.01.26",3307.0,-1987.0,-1104.0,-815.0,-728.0,-11.0,155.0,204.0,91.0,-216.0
"01","10.01.27",1062.0,-4483.0,3028.0,737.0,419.0,1708.0,-324.0,-57.0,545.0,393.0
"01","10.01.28",-246.0,1339.0,-1183.0,-1115.0,630.0,-61.0,-80.0,-129.0,-429.0,90.0
"01","10.01.29",555.0,-814.0,190.0,-905.0,12.0,992.0,-208.0,-88.0,387.0,68.0
"01","10.02.01",770.0,-930.0,11.0,-561.0,298.0,177.0,-110.0,61.0,147.0,149.0
"01","10.02.02",2207.0,335.0,-2734.0,-1635.0,44.0,-884.0,54.0,-139.0,-175.0,192.0
"01","10.02.03",17.0,1388.0,-1529.0,-1231.0,-287.0,-134.0,-51.0,-53.0,227.0,124.0
"01","10.02.04",117.0,262.0,-616.0,-521.0,302.0,-508.0,-124.0,65.0,169.0,238.0
"01","10.02.05",538.0,-2988.0,2264.0,-62.0,359.0,763.0,-88.0,25.0,1266.0,186.0
"01","10.02.08",1138.0,-2149.0,999.0,83.0,199.0,121.0,153.0,5.0,439.0,11.0
"01","10.02.09",596.0,-455.0,-180.0,-143.0,-19.0,83.0,-187.0,38.0,46.0,40.0
"01","10.02.10",1472.0,148.0,-1626.0,-276.0,-97.0,-1362.0,-74.0,-23.0,205.0,6.0
"01","10.02.11",-3199.0,875.0,2421.0,1611.0,162.0,347.0,-214.0,-9.0,525.0,-98.0
"01","10.02.12",1963.0,-412.0,-1687.0,-409.0,-2.0,-1330.0,-12.0,56.0,10.0,135.0
"01","10.02.16",-1568.0,592.0,925.0,249.0,-83.0,76.0,187.0,-8.0,503.0,51.0
"01","10.02.17",-3543.0,3824.0,-60.0,-60.0,-387.0,637.0,-66.0,-120.0,-63.0,-221.0
"01","10.02.18",-387.0,1888.0,-1476.0,-108.0,-425.0,-640.0,-28.0,-86.0,-190.0,-25.0
"01","10.02.19",-258.0,337.0,52.0,229.0,-334.0,166.0,-151.0,-52.0,194.0,-131.0
"01","10.02.22",-5173.0,2562.0,2732.0,-639.0,294.0,2300.0,82.0,9.0,687.0,-122.0
"01","10.02.23",-1429.0,497.0,1046.0,285.0,-138.0,749.0,10.0,-22.0,162.0,-113.0
"01","10.02.24",1469.0,-1931.0,573.0,584.0,-149.0,-131.0,88.0,-36.0,217.0,-111.0
"01","10.02.25",3165.0,-2342.0,-912.0,171.0,-35.0,-660.0,13.0,-31.0,-370.0,89.0
"01","10.02.26",433.0,-1683.0,1231.0,-19.0,184.0,874.0,-153.0,-38.0,382.0,20.0
"01","10.03.02",-4043.0,4215.0,-209.0,-13.0,-158.0,-124.0,-12.0,70.0,27.0,38.0
"01","10.03.03",-2440.0,941.0,1502.0,28.0,356.0,1048.0,73.0,14.0,-18.0,-2.0
"01","10.03.04",-1287.0,1363.0,-70.0,141.0,-3.0,-43.0,-73.0,85.0,-178.0,-5.0
"01","10.03.05",-3225.0,1404.0,1874.0,433.0,-229.0,793.0,-32.0,-27.0,937.0,-53.0
"01","10.03.08",-5724.0,5014.0,990.0,194.0,46.0,469.0,-54.0,-21.0,357.0,-280.0
"01","10.03.09",-2835.0,3188.0,-52.0,-68.0,-28.0,-158.0,92.0,-38.0,147.0,-301.0
"01","10.03.10",-1762.0,1463.0,625.0,-173.0,740.0,-197.0,95.0,-21.0,181.0,-326.0
"01","10.03.11",-295.0,-1863.0,2360.0,975.0,1461.0,112.0,-94.0,-29.0,-64.0,-202.0
"01","10.03.12",-1319.0,2400.0,-1113.0,-228.0,-64.0,-681.0,91.0,-35.0,-196.0,32.0
"01","10.03.15",29.0,570.0,-592.0,408.0,-30.0,-974.0,25.0,-30.0,9.0,-7.0
"01","10.03.16",2083.0,3959.0,-4949.0,-140.0,88.0,973.0,-7006.0,49.0,1088.0,-1093.0
"01","10.03.17",-6211.0,6567.0,-146.0,-261.0,199.0,-269.0,17.0,99.0,69.0,-211.0
"01","10.03.18",-2181.0,2938.0,-745.0,608.0,58.0,-903.0,-214.0,-55.0,-239.0,-13.0
"01","10.03.19",-3069.0,2841.0,249.0,11.0,226.0,-644.0,111.0,70.0,475.0,-22.0
"01","10.03.22",2637.0,433.0,-3091.0,350.0,-82.0,-2900.0,-40.0,39.0,-458.0,21.0
"01","10.03.23",-1079.0,1915.0,-909.0,-130.0,-189.0,-1500.0,60.0,39.0,811.0,73.0
"01","10.03.24",-1608.0,3694.0,-2046.0,-126.0,-714.0,-910.0,12.0,31.0,-339.0,-40.0
"01","10.03.25",-1475.0,2058.0,-520.0,-303.0,263.0,-566.0,-68.0,33.0,121.0,-63.0
"01","10.03.26",-1201.0,2113.0,-836.0,-43.0,835.0,-1489.0,126.0,-5.0,-260.0,-76.0
"01","10.03.29",-2107.0,3264.0,-1059.0,211.0,-253.0,-1328.0,-290.0,-114.0,715.0,-98.0
"01","10.03.30",-1166.0,3550.0,-2211.0,-479.0,-2.0,-2124.0,29.0,-40.0,405.0,-174.0
"01","10.03.31",-285.0,1254.0,-640.0,81.0,225.0,-826.0,-409.0,-121.0,409.0,-328.0
"01","10.04.01",-3867.0,4474.0,-449.0,-47.0,377.0,-1420.0,386.0,87.0,167.0,-158.0
"01","10.04.02",-553.0,6227.0,-5702.0,-100.0,287.0,-5373.0,141.0,56.0,-714.0,28.0
"01","10.04.05",12.0,2514.0,-2333.0,577.0,-75.0,-4871.0,228.0,-30.0,1838.0,-193.0
"01","10.04.06",-348.0,1486.0,-1067.0,214.0,74.0,-1334.0,15.0,-107.0,72.0,-71.0
"01","10.04.07",-2078.0,4788.0,-2628.0,447.0,-162.0,-3297.0,73.0,-8.0,320.0,-83.0
"01","10.04.08",61.0,4468.0,-4494.0,-298.0,-164.0,-4576.0,-93.0,-8.0,646.0,-35.0
"01","10.04.09",3606.0,6225.0,-1239.0,407.0,-477.0,298.0,1065.0,-9.0,-2522.0,-8592.0
"01","10.04.12",933.0,370.0,-1295.0,-79.0,-61.0,-2359.0,109.0,15.0,1080.0,-8.0
"01","10.04.13",826.0,-181.0,-537.0,-39.0,-262.0,-670.0,55.0,-32.0,411.0,-108.0
"01","10.04.14",-1722.0,2082.0,261.0,-382.0,873.0,-247.0,-106.0,-18.0,140.0,-622.0
"01","10.04.15",-1767.0,5170.0,-3416.0,-583.0,-60.0,-1939.0,54.0,-94.0,-794.0,13.0
"01","10.04.16",1338.0,1844.0,-3336.0,-239.0,190.0,-2864.0,94.0,-69.0,-448.0,154.0
"01","10.04.19",1442.0,-741.0,-862.0,54.0,-571.0,-754.0,46.0,78.0,286.0,161.0
"01","10.04.20",2468.0,-331.0,-2260.0,153.0,66.0,-1798.0,-247.0,-29.0,-406.0,122.0
"01","10.04.21",-3944.0,2804.0,989.0,0.0,341.0,351.0,106.0,-16.0,207.0,150.0
"01","10.04.22",2083.0,949.0,-2987.0,-38.0,-95.0,-2655.0,102.0,82.0,-381.0,-45.0
"01","10.04.23",-302.0,1601.0,-1279.0,103.0,366.0,-1661.0,-23.0,-31.0,-33.0,-20.0
"01","10.04.26",-2590.0,2085.0,470.0,-449.0,12.0,-101.0,54.0,103.0,851.0,35.0
"01","10.04.27",1732.0,1213.0,-2742.0,-237.0,7.0,-2537.0,100.0,50.0,-125.0,-203.0
"01","10.04.28",3957.0,-429.0,-3483.0,-260.0,-178.0,-1695.0,-26.0,55.0,-1378.0,-46.0
"01","10.04.29",609.0,586.0,-990.0,89.0,235.0,-694.0,-208.0,-25.0,-387.0,-206.0
"01","10.04.30",-2104.0,4399.0,-2492.0,-105.0,165.0,-2395.0,29.0,1.0,-186.0,197.0
"01","10.05.03",3028.0,-2343.0,-804.0,430.0,-920.0,-1700.0,409.0,35.0,943.0,118.0
"01","10.05.04",2810.0,-73.0,-2980.0,-188.0,-502.0,-1315.0,169.0,35.0,-1179.0,243.0
"01","10.05.06",3552.0,-7439.0,3718.0,11.0,409.0,618.0,149.0,81.0,2449.0,170.0
"01","10.05.07",4846.0,-12456.0,7131.0,-1067.0,996.0,2786.0,469.0,272.0,3675.0,479.0
"01","10.05.10",4039.0,-3280.0,-899.0,-1678.0,459.0,107.0,127.0,-9.0,94.0,140.0
"01","10.05.11",2033.0,159.0,-2147.0,-1121.0,-220.0,-872.0,34.0,-27.0,59.0,-44.0
"01","10.05.12",3317.0,-4049.0,668.0,1404.0,-686.0,-1011.0,85.0,24.0,852.0,64.0
"01","10.05.13",-1179.0,684.0,405.0,964.0,32.0,270.0,59.0,3.0,-923.0,91.0
"01","10.05.14",2263.0,-2064.0,-348.0,702.0,86.0,-779.0,88.0,55.0,-500.0,150.0
"01","10.05.17",7634.0,-7615.0,-514.0,331.0,-84.0,-1872.0,239.0,-2.0,873.0,496.0
"01","10.05.18",2272.0,-4234.0,2027.0,-268.0,204.0,1113.0,-169.0,6.0,1142.0,-66.0
"01","10.05.19",4203.0,-5989.0,1552.0,10.0,569.0,2070.0,184.0,-56.0,-1225.0,234.0
"01","10.05.20",1917.0,-3871.0,1864.0,16.0,-68.0,631.0,-77.0,24.0,1340.0,90.0
"01","10.05.24",-920.0,-1040.0,1914.0,-222.0,334.0,1598.0,-169.0,13.0,360.0,45.0
"01","10.05.25",-412.0,-5829.0,5824.0,-162.0,651.0,1839.0,-151.0,179.0,3467.0,417.0
"01","10.05.26",994.0,-2288.0,1308.0,-579.0,461.0,887.0,-242.0,-75.0,855.0,-14.0
"01","10.05.27",1708.0,-3088.0,1146.0,-322.0,419.0,15.0,209.0,45.0,780.0,234.0
"01","10.05.28",474.0,585.0,-1041.0,23.0,574.0,-1895.0,111.0,-63.0,210.0,-18.0
"01","10.05.31",-673.0,1733.0,-1053.0,-571.0,-285.0,-630.0,101.0,-55.0,387.0,-7.0
"01","10.06.01",1208.0,-696.0,-313.0,40.0,-346.0,-406.0,63.0,-43.0,381.0,-199.0
"01","10.06.03",-2837.0,2665.0,187.0,-207.0,197.0,-616.0,207.0,-141.0,747.0,-16.0
"01","10.06.04",-1365.0,974.0,527.0,323.0,292.0,-188.0,4.0,52.0,43.0,-136.0
