"TYPE_CODE","DATEON","PERSONAL","FOREIGNER","COMPANY","FINANCE","INSURANCE","TOOSIN","BANK","ETC_FIN","GOV_FUND","ETC_FUND"
"02","24.05.29",2529.0,-706.0,-1681.0,-966.0,2.0,-538.0,-4.0,-38.0,-137.0,-142.0
"02","24.05.28",991.0,971.0,-607.0,-687.0,18.0,-33.0,7.0,-14.0,103.0,-1355.0
"01","24.05.28",-1536.0,453.0,1196.0,-153.0,83.0,315.0,45.0,-7.0,914.0,-113.0
"01","24.05.27",-1760.0,-1410.0,3259.0,3760.0,-92.0,-141.0,69.0,-19.0,-319.0,-89.0
"02","24.05.27",-1588.0,642.0,1174.0,1194.0,-7.0,-20.0,3.0,-4.0,9.0,-228.0
"02","24.05.24",321.0,-77.0,-30.0,308.0,5.0,-367.0,4.0,-3.0,24.0,-213.0
"01","24.05.24",12406.0,-3080.0,-9221.0,-7505.0,-61.0,-1868.0,22.0,-6.0,197.0,-105.0
"01","24.05.23",-159.0,3567.0,-3711.0,-2655.0,145.0,20.0,1.0,-20.0,-1200.0,303.0
"02","24.05.23",-833.0,608.0,332.0,409.0,74.0,-108.0,0.0,-39.0,-6.0,-106.0
"02","24.05.22",75.0,-151.0,321.0,220.0,21.0,87.0,-2.0,-52.0,47.0,-244.0
"01","24.05.22",-2647.0,2968.0,-330.0,1140.0,-180.0,-370.0,-96.0,3.0,-827.0,9.0
"01","24.05.21",5002.0,-1058.0,-3272.0,296.0,-145.0,-1198.0,24.0,-20.0,-2230.0,-671.0
"02","24.05.21",-261.0,-50.0,420.0,210.0,63.0,114.0,-43.0,-3.0,79.0,-109.0
"02","24.05.20",-683.0,-477.0,1354.0,1307.0,6.0,159.0,-8.0,-1.0,-109.0,-194.0
"01","24.05.20",-3720.0,-169.0,3967.0,4646.0,17.0,842.0,-13.0,-4.0,-1522.0,-78.0
"01","24.05.17",7194.0,-2409.0,-1496.0,-190.0,-138.0,-318.0,33.0,-27.0,-856.0,-3288.0
"02","24.05.17",295.0,-1327.0,1258.0,1624.0,42.0,-179.0,-7.0,-106.0,-115.0,-226.0
"02","24.05.16",-801.0,379.0,733.0,543.0,50.0,-1.0,11.0,-28.0,158.0,-311.0
"01","24.05.16",-9648.0,4259.0,5938.0,6809.0,-294.0,314.0,-6.0,-199.0,-686.0,-549.0
"01","24.05.14",-1908.0,801.0,1226.0,1137.0,-92.0,476.0,-169.0,4.0,-128.0,-119.0
"02","24.05.14",-2589.0,2142.0,639.0,243.0,-1.0,279.0,5.0,-45.0,157.0,-192.0
"02","24.05.13",2048.0,-869.0,-1076.0,195.0,-134.0,-887.0,-7.0,-15.0,-227.0,-103.0
"01","24.05.13",-176.0,175.0,170.0,737.0,-186.0,129.0,0.0,-32.0,-477.0,-169.0
"01","24.05.10",-4887.0,1482.0,3555.0,3999.0,-113.0,-480.0,-145.0,-11.0,304.0,-150.0
"02","24.05.10",998.0,-199.0,-634.0,-4.0,-83.0,-165.0,10.0,-4.0,-387.0,-165.0
"02","24.05.09",1424.0,-236.0,-1202.0,-689.0,12.0,-273.0,-7.0,2.0,-248.0,14.0
"01","24.05.09",4140.0,-3546.0,-691.0,847.0,-98.0,389.0,8.0,-48.0,-1789.0,97.0
"01","24.05.08",-4044.0,3996.0,411.0,901.0,-146.0,146.0,-103.0,-269.0,-118.0,-363.0
"02","24.05.08",1007.0,15.0,-864.0,60.0,-12.0,-427.0,-4.0,-300.0,-181.0,-158.0
"02","24.05.07",-2236.0,1204.0,1155.0,1189.0,5.0,35.0,2.0,-26.0,-49.0,-122.0
"01","24.05.07",-18404.0,11073.0,7748.0,7927.0,-64.0,345.0,-13.0,-37.0,-410.0,-417.0
"01","24.05.03",-1182.0,898.0,-65.0,570.0,-134.0,-586.0,-1.0,-40.0,126.0,348.0
"02","24.05.03",-406.0,-371.0,885.0,967.0,-25.0,279.0,-2.0,-179.0,-155.0,-109.0
"02","24.05.02",968.0,-689.0,-152.0,159.0,-76.0,-119.0,-3.0,-50.0,-62.0,-127.0
"01","24.05.02",1454.0,63.0,-1418.0,-1455.0,-26.0,127.0,0.0,-42.0,-21.0,-100.0
"01","24.04.30",-5298.0,2412.0,2836.0,1734.0,27.0,1052.0,-29.0,-65.0,117.0,50.0
"02","24.04.30",1841.0,-605.0,-1102.0,-368.0,-100.0,-618.0,-2.0,-48.0,34.0,-135.0
"02","24.04.29",-2147.0,1397.0,844.0,958.0,9.0,211.0,1.0,-91.0,-244.0,-94.0
"01","24.04.29",-6922.0,3422.0,3308.0,2537.0,-21.0,345.0,-19.0,-345.0,811.0,191.0
"01","24.04.26",-5615.0,4704.0,684.0,214.0,18.0,-259.0,14.0,11.0,686.0,227.0
"02","24.04.26",564.0,-746.0,249.0,619.0,37.0,-68.0,6.0,-375.0,30.0,-67.0
"02","24.04.25",3218.0,-2443.0,-668.0,-368.0,-39.0,-159.0,-14.0,-79.0,-8.0,-107.0
"01","24.04.25",8369.0,-2845.0,-5071.0,-4082.0,-167.0,-1217.0,-5.0,-37.0,437.0,-453.0
"01","24.04.24",-8662.0,4890.0,3623.0,2223.0,-178.0,920.0,80.0,13.0,565.0,148.0
"02","24.04.24",-2444.0,1826.0,727.0,-16.0,82.0,577.0,18.0,-16.0,83.0,-109.0
"02","24.04.23",872.0,-480.0,-328.0,-247.0,-30.0,-75.0,4.0,-29.0,49.0,-63.0
"01","24.04.23",2039.0,-247.0,865.0,423.0,-56.0,138.0,-13.0,8.0,364.0,-2657.0
"01","24.04.22",-583.0,-7495.0,7836.0,6313.0,198.0,-71.0,-5.0,-74.0,1474.0,242.0
"02","24.04.22",1177.0,-746.0,-307.0,1125.0,-149.0,-1173.0,-10.0,-81.0,-19.0,-124.0
"02","24.04.19",2491.0,-3583.0,1088.0,885.0,-37.0,259.0,9.0,-28.0,-1.0,4.0
"01","24.04.19",9245.0,-3436.0,-6672.0,-6304.0,29.0,-987.0,-8.0,-58.0,656.0,863.0
"01","24.04.18",-6048.0,5742.0,247.0,-819.0,1.0,761.0,71.0,44.0,188.0,59.0
"02","24.04.18",-3112.0,2597.0,626.0,149.0,-23.0,363.0,5.0,-4.0,137.0,-110.0
"02","24.04.17",-602.0,-307.0,951.0,671.0,45.0,164.0,6.0,-4.0,69.0,-43.0
"01","24.04.17",3601.0,-1651.0,-2139.0,-1294.0,-156.0,-266.0,26.0,-56.0,-392.0,188.0
"01","24.04.16",4943.0,-2678.0,-2364.0,-796.0,-109.0,-1695.0,13.0,-6.0,230.0,98.0
"02","24.04.16",1850.0,-1580.0,-100.0,345.0,-73.0,-418.0,-18.0,9.0,56.0,-170.0
"02","24.04.15",1089.0,-684.0,-303.0,292.0,-1.0,-622.0,-1.0,-45.0,75.0,-102.0
"01","24.04.15",2443.0,-2387.0,-267.0,-314.0,-99.0,-351.0,-19.0,-8.0,525.0,211.0
"01","24.04.12",5909.0,166.0,-6284.0,-5563.0,-89.0,-889.0,-98.0,-35.0,389.0,209.0
"02","24.04.12",432.0,-258.0,-245.0,-549.0,100.0,61.0,-20.0,-28.0,190.0,71.0
"02","24.04.11",580.0,-248.0,-504.0,-492.0,14.0,-125.0,-3.0,-24.0,127.0,171.0
"01","24.04.11",311.0,10628.0,-10803.0,-13027.0,254.0,1038.0,-57.0,0.0,989.0,-137.0
"01","24.04.09",-183.0,3069.0,-3132.0,532.0,148.0,601.0,-4373.0,-4.0,-36.0,245.0
"02","24.04.09",464.0,-206.0,-295.0,-36.0,-63.0,-182.0,15.0,-1.0,-28.0,38.0
"02","24.04.08",3452.0,-1489.0,-1714.0,-930.0,-115.0,-633.0,9.0,-46.0,1.0,-249.0
"01","24.04.08",-933.0,2064.0,-1125.0,-2049.0,98.0,313.0,1.0,-2.0,512.0,-5.0
"01","24.04.05",6136.0,-1154.0,-4702.0,-3833.0,-11.0,-1495.0,21.0,13.0,604.0,-281.0
"02","24.04.05",2014.0,-1109.0,-612.0,-246.0,-43.0,-285.0,7.0,5.0,-50.0,-293.0
"02","24.04.04",-291.0,1029.0,-702.0,-561.0,1.0,-182.0,-7.0,-33.0,80.0,-36.0
"01","24.04.04",-5640.0,5875.0,-147.0,-338.0,-59.0,701.0,-12.0,-2.0,-436.0,-88.0
"01","24.04.03",6777.0,34.0,-6746.0,-5955.0,-209.0,-1113.0,-22.0,-8.0,563.0,-65.0
"02","24.04.03",2199.0,-418.0,-1564.0,-805.0,19.0,-530.0,-12.0,-42.0,-194.0,-217.0
"02","24.04.02",4769.0,-2284.0,-2370.0,-766.0,-80.0,-1246.0,3.0,1.0,-281.0,-115.0
"01","24.04.02",-6271.0,10064.0,-3484.0,-2531.0,-8.0,330.0,-54.0,-53.0,-1167.0,-310.0
"01","24.04.01",-3149.0,2683.0,247.0,1276.0,-244.0,-656.0,-52.0,-27.0,-48.0,219.0
"02","24.04.01",-1004.0,675.0,555.0,602.0,16.0,-96.0,-8.0,-13.0,53.0,-226.0
"02","24.03.29",430.0,284.0,302.0,-40.0,110.0,-76.0,-2.0,-6.0,316.0,-1015.0
"01","24.03.29",-4882.0,7830.0,-2866.0,-1174.0,-310.0,-552.0,-21.0,-31.0,-778.0,-82.0
"01","24.03.28",647.0,744.0,-2449.0,-1898.0,-205.0,-409.0,87.0,-17.0,-7.0,1059.0
"02","24.03.28",6.0,-67.0,151.0,-189.0,72.0,12.0,-4.0,-45.0,305.0,-90.0
"02","24.03.27",-636.0,546.0,206.0,126.0,-12.0,-222.0,-2.0,-40.0,357.0,-116.0
"01","24.03.27",-3538.0,2920.0,1448.0,1725.0,-76.0,-782.0,14.0,-284.0,851.0,-830.0
"01","24.03.26",-10861.0,6208.0,4822.0,7100.0,-88.0,-1256.0,-13.0,-91.0,-831.0,-169.0
"02","24.03.26",534.0,733.0,-365.0,-136.0,14.0,110.0,-28.0,-394.0,69.0,-903.0
"02","24.03.25",-2036.0,1959.0,212.0,253.0,34.0,-81.0,-8.0,-102.0,116.0,-134.0
"01","24.03.25",3306.0,-428.0,-2908.0,-1415.0,-157.0,-1399.0,-24.0,-16.0,103.0,30.0
"01","24.03.22",-5310.0,6659.0,-1630.0,-263.0,-335.0,-799.0,-33.0,-19.0,-180.0,280.0
"02","24.03.22",1340.0,-496.0,-656.0,-64.0,-24.0,-486.0,-13.0,-40.0,-29.0,-188.0
"02","24.03.21",-3629.0,3682.0,87.0,432.0,29.0,-222.0,-13.0,-51.0,-88.0,-140.0
"01","24.03.21",-29144.0,18706.0,10506.0,10969.0,-246.0,317.0,-164.0,-216.0,-154.0,-69.0
"01","24.03.20",-14054.0,8516.0,5866.0,5554.0,70.0,150.0,5.0,-15.0,102.0,-328.0
"02","24.03.20",689.0,51.0,-413.0,175.0,-57.0,-342.0,0.0,-6.0,-183.0,-327.0
"02","24.03.19",2324.0,-842.0,-1160.0,-756.0,-24.0,-280.0,3.0,-83.0,-19.0,-322.0
"01","24.03.19",9226.0,-2388.0,-7013.0,-5388.0,-331.0,-1475.0,13.0,-16.0,183.0,175.0
"01","24.03.18",-1865.0,-847.0,2254.0,3069.0,-184.0,-664.0,31.0,-13.0,14.0,458.0
"02","24.03.18",-2512.0,1882.0,1045.0,606.0,20.0,351.0,9.0,-6.0,65.0,-414.0
"02","24.03.15",1792.0,-761.0,-976.0,-344.0,-25.0,-396.0,3.0,-20.0,-194.0,-54.0
"01","24.03.15",10193.0,-10323.0,-610.0,146.0,-276.0,-1359.0,55.0,66.0,758.0,740.0
"01","24.03.14",-8389.0,4722.0,1865.0,-1863.0,313.0,632.0,26.0,1389.0,1366.0,1802.0
"02","24.03.14",2103.0,-1620.0,-428.0,213.0,-87.0,-333.0,6.0,-38.0,-189.0,-55.0
"02","24.03.13",2242.0,-1227.0,-690.0,349.0,-81.0,-569.0,-123.0,-29.0,-237.0,-326.0
"01","24.03.13",-2517.0,3338.0,-1103.0,402.0,64.0,-2202.0,83.0,68.0,483.0,281.0
"01","24.03.12",-1781.0,-3719.0,5055.0,4751.0,-18.0,428.0,19.0,109.0,-235.0,446.0
