"TYPE_CODE","DATEON","PERSONAL","FOREIGNER","COMPANY","FINANCE","INSURANCE","TOOSIN","BANK","ETC_FIN","GOV_FUND","ETC_FUND"
"02","10.11.11",136.0,74.0,-197.0,-12.0,23.0,-142.0,0.0,-9.0,-56.0,-13.0
"02","10.11.12",441.0,-39.0,-378.0,-103.0,-64.0,-148.0,-56.0,-9.0,2.0,-24.0
"02","10.11.15",232.0,41.0,-293.0,-24.0,-93.0,-122.0,-25.0,-1.0,-29.0,20.0
"02","10.11.16",-145.0,49.0,103.0,20.0,-60.0,73.0,3.0,4.0,64.0,-8.0
"02","10.11.17",6.0,108.0,-71.0,-59.0,-8.0,47.0,17.0,-3.0,-65.0,-42.0
"02","10.11.18",-223.0,23.0,227.0,18.0,46.0,121.0,11.0,9.0,22.0,-26.0
"02","10.11.19",-145.0,109.0,95.0,-13.0,36.0,52.0,26.0,2.0,-7.0,-59.0
"02","10.11.22",185.0,65.0,-51.0,28.0,19.0,-73.0,28.0,10.0,-63.0,-199.0
"02","10.11.23",75.0,14.0,-41.0,-33.0,-106.0,164.0,17.0,-29.0,-55.0,-49.0
"02","10.11.24",-9.0,-20.0,20.0,-21.0,4.0,6.0,-4.0,-8.0,43.0,9.0
"02","10.11.25",-19.0,113.0,-41.0,-7.0,30.0,-87.0,-2.0,0.0,25.0,-53.0
"02","10.11.26",68.0,84.0,-2.0,-111.0,-18.0,105.0,-2.0,-9.0,34.0,-150.0
"02","10.11.29",160.0,104.0,-255.0,-57.0,2.0,-5.0,-9.0,-18.0,-169.0,-9.0
"02","10.11.30",-6.0,173.0,-155.0,-8.0,-7.0,-96.0,8.0,-15.0,-37.0,-13.0
"02","10.12.01",253.0,-91.0,-120.0,-25.0,-56.0,3.0,-16.0,-8.0,-17.0,-42.0
"02","10.12.02",5.0,258.0,-242.0,6.0,-23.0,-165.0,-2.0,-19.0,-41.0,-20.0
"02","10.12.03",456.0,25.0,-468.0,-36.0,-120.0,-256.0,-22.0,-8.0,-26.0,-13.0
"02","10.12.06",247.0,33.0,-223.0,6.0,-34.0,-173.0,-22.0,-21.0,21.0,-57.0
"02","10.12.07",125.0,60.0,-103.0,8.0,6.0,-88.0,8.0,-18.0,-20.0,-82.0
"02","10.12.08",196.0,119.0,-248.0,5.0,-21.0,-226.0,-3.0,-1.0,0.0,-67.0
"02","10.12.09",82.0,225.0,-258.0,2.0,-38.0,-147.0,-2.0,-27.0,-45.0,-50.0
"02","10.12.10",-13.0,352.0,-279.0,-94.0,-46.0,-26.0,6.0,-1.0,-118.0,-60.0
"02","10.12.13",-157.0,259.0,-50.0,46.0,21.0,-2.0,-58.0,-20.0,-38.0,-52.0
"02","10.12.14",118.0,446.0,-475.0,31.0,-53.0,-375.0,-45.0,-22.0,-12.0,-88.0
"02","10.12.15",81.0,251.0,-283.0,-38.0,-14.0,-151.0,-35.0,-38.0,-7.0,-49.0
"02","10.12.16",147.0,119.0,-222.0,-41.0,-7.0,-158.0,-18.0,-47.0,49.0,-43.0
"02","10.12.17",75.0,129.0,-148.0,-26.0,-30.0,-63.0,-22.0,-9.0,1.0,-56.0
"02","10.12.20",289.0,138.0,-380.0,-12.0,-66.0,-283.0,5.0,-21.0,-2.0,-46.0
"02","10.12.21",437.0,48.0,-407.0,-81.0,-51.0,-136.0,-41.0,-29.0,-68.0,-78.0
"02","10.12.22",176.0,79.0,-275.0,-5.0,-29.0,-171.0,-31.0,-27.0,-12.0,20.0
"02","10.12.23",229.0,150.0,-170.0,2.0,26.0,-168.0,-12.0,-3.0,-16.0,-209.0
"02","10.12.24",299.0,-41.0,-220.0,-62.0,-43.0,-60.0,-24.0,-15.0,-15.0,-37.0
"02","10.12.27",408.0,12.0,-281.0,-20.0,-40.0,-186.0,-28.0,-19.0,13.0,-139.0
"02","10.12.28",77.0,217.0,-56.0,7.0,7.0,-26.0,-6.0,-22.0,-16.0,-238.0
"02","10.12.29",-98.0,25.0,75.0,30.0,23.0,5.0,27.0,8.0,-19.0,-2.0
"02","10.12.30",-489.0,136.0,334.0,86.0,66.0,90.0,29.0,12.0,52.0,19.0
"02","11.01.03",-126.0,2.0,88.0,74.0,51.0,-10.0,55.0,10.0,-92.0,37.0
"02","11.01.04",-358.0,56.0,329.0,81.0,50.0,131.0,60.0,18.0,-12.0,-27.0
"02","11.01.05",53.0,242.0,-221.0,7.0,29.0,-262.0,9.0,-44.0,39.0,-74.0
"02","11.01.06",-343.0,544.0,-121.0,95.0,-14.0,-100.0,-4.0,-1.0,-96.0,-80.0
"02","11.01.07",-309.0,442.0,-67.0,109.0,-26.0,-146.0,-32.0,-11.0,41.0,-67.0
"02","11.01.10",-204.0,252.0,-16.0,7.0,-9.0,-82.0,-7.0,-18.0,94.0,-32.0
"02","11.01.11",-100.0,61.0,67.0,-7.0,28.0,-43.0,31.0,-19.0,76.0,-28.0
"02","11.01.12",192.0,-5.0,-93.0,-53.0,1.0,-33.0,-5.0,8.0,-11.0,-94.0
"02","11.01.13",49.0,122.0,-261.0,-83.0,42.0,-165.0,-31.0,-20.0,-4.0,-78.0
"02","11.01.14",-185.0,120.0,65.0,30.0,-14.0,81.0,-14.0,-14.0,-5.0,-22.0
"02","11.01.17",474.0,110.0,-517.0,-50.0,-51.0,-317.0,1.0,-10.0,-91.0,-70.0
"02","11.01.18",28.0,235.0,-257.0,-33.0,-33.0,-95.0,-24.0,-11.0,-63.0,-6.0
"02","11.01.19",-115.0,286.0,-151.0,-9.0,-32.0,-109.0,-13.0,43.0,-31.0,-20.0
"02","11.01.20",28.0,-7.0,1.0,9.0,27.0,11.0,3.0,-18.0,-31.0,-9.0
"02","11.01.21",-63.0,195.0,-179.0,-116.0,-52.0,-59.0,-9.0,5.0,53.0,46.0
"02","11.01.24",314.0,-42.0,-147.0,-28.0,-37.0,-241.0,20.0,-11.0,150.0,-125.0
"02","11.01.25",322.0,99.0,-325.0,-16.0,-105.0,-232.0,-17.0,-36.0,81.0,-95.0
"02","11.01.26",70.0,141.0,-203.0,-36.0,-11.0,-88.0,-12.0,-5.0,-51.0,-7.0
"02","11.01.27",-238.0,434.0,-187.0,37.0,-7.0,-168.0,-25.0,12.0,-36.0,-8.0
"02","11.01.28",-407.0,213.0,169.0,13.0,127.0,-22.0,-6.0,21.0,35.0,26.0
"02","11.01.31",615.0,-119.0,-432.0,-84.0,43.0,-312.0,-63.0,-27.0,11.0,-64.0
"02","11.02.01",33.0,136.0,-169.0,-8.0,5.0,-100.0,-29.0,-32.0,-4.0,0.0
"02","11.02.07",-234.0,371.0,-194.0,-13.0,26.0,-127.0,-50.0,7.0,-37.0,58.0
"02","11.02.08",222.0,23.0,-264.0,-5.0,-19.0,-150.0,-34.0,-14.0,-41.0,18.0
"02","11.02.09",592.0,-193.0,-279.0,-32.0,-24.0,-170.0,-5.0,-6.0,-43.0,-120.0
"02","11.02.10",138.0,-45.0,-9.0,-10.0,-38.0,47.0,-19.0,-6.0,18.0,-84.0
"02","11.02.11",-355.0,187.0,217.0,21.0,-16.0,206.0,-9.0,0.0,15.0,-48.0
"02","11.02.14",26.0,26.0,94.0,-73.0,53.0,32.0,7.0,-10.0,83.0,-146.0
"02","11.02.15",29.0,-30.0,40.0,-35.0,27.0,104.0,-5.0,-14.0,-37.0,-39.0
"02","11.02.16",-58.0,40.0,50.0,-28.0,29.0,-13.0,32.0,-13.0,44.0,-32.0
"02","11.02.17",-10.0,-43.0,50.0,13.0,57.0,6.0,-15.0,-16.0,5.0,3.0
"02","11.02.18",29.0,61.0,-77.0,-63.0,-5.0,15.0,20.0,-18.0,-25.0,-12.0
"02","11.02.21",-93.0,13.0,95.0,74.0,-60.0,127.0,4.0,4.0,-55.0,-15.0
"02","11.02.22",47.0,-190.0,97.0,-42.0,19.0,40.0,-4.0,-13.0,98.0,45.0
"02","11.02.23",-7.0,-67.0,64.0,-39.0,-17.0,111.0,-32.0,6.0,34.0,10.0
"02","11.02.24",-211.0,45.0,157.0,-44.0,-18.0,212.0,-15.0,9.0,13.0,8.0
"02","11.02.25",-205.0,-18.0,212.0,-22.0,33.0,169.0,15.0,-20.0,37.0,10.0
"02","11.02.28",-247.0,-9.0,278.0,19.0,32.0,197.0,-9.0,5.0,36.0,-22.0
"02","11.03.02",-42.0,38.0,1.0,-27.0,8.0,89.0,-36.0,-21.0,-12.0,3.0
"02","11.03.03",-198.0,84.0,115.0,76.0,7.0,77.0,-9.0,-4.0,-32.0,-1.0
"02","11.03.04",-351.0,315.0,190.0,26.0,30.0,117.0,2.0,0.0,15.0,-154.0
"02","11.03.07",42.0,-73.0,27.0,19.0,4.0,0.0,-1.0,-2.0,7.0,4.0
"02","11.03.08",-279.0,-5.0,289.0,45.0,38.0,140.0,25.0,2.0,39.0,-6.0
"02","11.03.09",511.0,-283.0,-245.0,-57.0,-50.0,-88.0,3.0,-17.0,-36.0,17.0
"02","11.03.10",530.0,-280.0,-176.0,-24.0,41.0,-129.0,-25.0,-11.0,-27.0,-74.0
"02","11.03.11",88.0,-121.0,56.0,-26.0,47.0,48.0,4.0,-3.0,-15.0,-23.0
"02","11.03.14",7.0,-109.0,60.0,71.0,55.0,-7.0,-10.0,0.0,-50.0,43.0
"02","11.03.15",10.0,-165.0,145.0,-79.0,50.0,148.0,-4.0,8.0,21.0,10.0
"02","11.03.16",33.0,-107.0,7.0,-14.0,-34.0,116.0,-12.0,-10.0,-39.0,66.0
"02","11.03.17",313.0,-211.0,-94.0,-43.0,-19.0,-7.0,-25.0,-4.0,3.0,-7.0
"02","11.03.18",171.0,68.0,-220.0,-98.0,-57.0,-40.0,17.0,-8.0,-34.0,-19.0
"02","11.03.21",66.0,-177.0,144.0,-3.0,88.0,39.0,21.0,-13.0,13.0,-33.0
"02","11.03.22",199.0,-216.0,-53.0,-29.0,10.0,45.0,2.0,-77.0,-5.0,70.0
"02","11.03.23",38.0,-195.0,134.0,37.0,39.0,151.0,-29.0,-10.0,-53.0,22.0
"02","11.03.24",182.0,-246.0,104.0,24.0,-13.0,61.0,5.0,-11.0,39.0,-40.0
"02","11.03.25",207.0,-298.0,-53.0,14.0,-12.0,21.0,-13.0,-10.0,-52.0,143.0
"02","11.03.28",285.0,-179.0,-92.0,-29.0,-14.0,-131.0,-6.0,5.0,83.0,-14.0
"02","11.03.29",69.0,-72.0,39.0,-35.0,21.0,15.0,-24.0,1.0,61.0,-37.0
"02","11.03.30",-396.0,217.0,161.0,40.0,28.0,73.0,3.0,-5.0,21.0,19.0
"02","11.03.31",-398.0,408.0,37.0,-5.0,20.0,27.0,-6.0,0.0,1.0,-47.0
"02","11.04.01",-511.0,464.0,125.0,83.0,21.0,-2.0,28.0,2.0,-7.0,-78.0
"02","11.04.04",105.0,137.0,-182.0,5.0,-13.0,-93.0,5.0,-13.0,-72.0,-61.0
"02","11.04.05",-132.0,143.0,-12.0,49.0,-10.0,-31.0,21.0,14.0,-55.0,1.0
"02","11.04.06",560.0,-88.0,-415.0,67.0,-67.0,-337.0,-31.0,7.0,-54.0,-58.0
"02","11.04.07",269.0,136.0,-237.0,-62.0,-13.0,-104.0,-31.0,24.0,-50.0,-168.0
"02","11.04.08",204.0,111.0,-263.0,-17.0,-64.0,-192.0,-23.0,-21.0,53.0,-51.0
"02","11.04.11",358.0,-37.0,-239.0,2.0,-32.0,-126.0,-31.0,-42.0,-9.0,-82.0
"02","11.04.12",471.0,-147.0,-308.0,-36.0,-81.0,-128.0,-33.0,-8.0,-22.0,-16.0
"02","11.04.13",408.0,-51.0,-195.0,38.0,-111.0,-82.0,-22.0,-15.0,-2.0,-162.0
"02","11.04.14",44.0,202.0,-198.0,34.0,-30.0,-186.0,-33.0,-21.0,38.0,-48.0
"02","11.04.15",353.0,85.0,-326.0,66.0,-3.0,-265.0,-19.0,-7.0,-98.0,-112.0
"02","11.04.18",496.0,-190.0,-280.0,133.0,-44.0,-302.0,-19.0,-14.0,-36.0,-26.0
"02","11.04.19",6.0,-42.0,39.0,40.0,20.0,-10.0,-30.0,-3.0,21.0,-2.0
"02","11.04.20",-80.0,55.0,82.0,39.0,43.0,-14.0,12.0,-17.0,18.0,-57.0
"02","11.04.21",-418.0,302.0,79.0,80.0,60.0,-100.0,-40.0,0.0,78.0,37.0
"02","11.04.22",371.0,-105.0,-255.0,-22.0,-95.0,-140.0,-44.0,-14.0,61.0,-12.0
"02","11.04.25",-101.0,177.0,-85.0,46.0,-34.0,-104.0,-1.0,-25.0,33.0,8.0
"02","11.04.26",772.0,-202.0,-540.0,-57.0,-2.0,-403.0,-30.0,-161.0,113.0,-30.0
"02","11.04.27",269.0,141.0,-424.0,-23.0,-67.0,-232.0,-28.0,-20.0,-54.0,15.0
"02","11.04.28",919.0,-294.0,-604.0,-13.0,-162.0,-329.0,-60.0,6.0,-46.0,-21.0
"02","11.04.29",161.0,133.0,-289.0,-24.0,-37.0,-169.0,-22.0,-4.0,-33.0,-5.0
"02","11.05.02",-175.0,25.0,185.0,52.0,-4.0,1.0,26.0,-3.0,113.0,-34.0
"02","11.05.03",151.0,-110.0,-9.0,4.0,-65.0,53.0,-8.0,-20.0,27.0,-32.0
"02","11.05.04",52.0,-144.0,100.0,5.0,2.0,95.0,-22.0,-40.0,61.0,-8.0
"02","11.05.06",-27.0,-139.0,171.0,-23.0,46.0,105.0,-25.0,-8.0,76.0,-5.0
"02","11.05.09",90.0,-144.0,45.0,4.0,-10.0,-6.0,14.0,0.0,43.0,9.0
"02","11.05.11",-84.0,172.0,-48.0,-23.0,-29.0,-12.0,9.0,5.0,2.0,-40.0
"02","11.05.12",-275.0,129.0,130.0,30.0,3.0,66.0,14.0,26.0,-9.0,16.0
"02","11.05.13",-493.0,135.0,349.0,49.0,31.0,188.0,11.0,21.0,49.0,8.0
"02","11.05.16",-279.0,229.0,35.0,5.0,-9.0,78.0,-12.0,0.0,-28.0,15.0
"02","11.05.17",-48.0,213.0,-168.0,-53.0,-17.0,-52.0,-25.0,-3.0,-18.0,4.0
"02","11.05.18",251.0,-23.0,-197.0,-9.0,-100.0,-32.0,-23.0,1.0,-34.0,-31.0
"02","11.05.19",72.0,83.0,-146.0,-19.0,-94.0,-20.0,-23.0,1.0,9.0,-10.0
"02","11.05.20",213.0,-92.0,-80.0,-37.0,-6.0,34.0,-7.0,-5.0,-58.0,-42.0
"02","11.05.23",142.0,-74.0,-118.0,-23.0,-19.0,-34.0,0.0,-5.0,-38.0,51.0
"02","11.05.24",-18.0,189.0,-174.0,17.0,-78.0,-86.0,5.0,3.0,-36.0,3.0
"02","11.05.25",-125.0,3.0,122.0,-7.0,12.0,37.0,1.0,3.0,75.0,0.0
"02","11.05.26",-100.0,64.0,38.0,18.0,-38.0,8.0,-13.0,-2.0,64.0,-2.0
"02","11.05.27",-416.0,133.0,285.0,106.0,85.0,71.0,13.0,1.0,8.0,-2.0
"02","11.05.30",-151.0,-68.0,188.0,-3.0,56.0,47.0,7.0,-5.0,86.0,31.0
"02","11.05.31",-249.0,215.0,54.0,11.0,-20.0,24.0,20.0,-5.0,23.0,-20.0
"02","11.06.01",16.0,63.0,-106.0,54.0,-74.0,-83.0,-2.0,-2.0,1.0,27.0
"02","11.06.02",46.0,-86.0,-24.0,2.0,-10.0,22.0,-6.0,-15.0,-18.0,65.0
"02","11.06.03",-37.0,7.0,10.0,32.0,-23.0,18.0,5.0,3.0,-26.0,20.0
"02","11.06.07",-61.0,18.0,60.0,9.0,31.0,-17.0,-4.0,-2.0,43.0,-18.0
"02","11.06.08",32.0,-149.0,103.0,-7.0,136.0,-11.0,-14.0,1.0,-3.0,15.0
"02","11.06.09",-92.0,33.0,78.0,13.0,2.0,66.0,-3.0,-1.0,2.0,-20.0
"02","11.06.10",130.0,-161.0,29.0,-18.0,24.0,47.0,-31.0,-5.0,12.0,2.0
"02","11.06.13",235.0,-39.0,-200.0,-46.0,-60.0,-96.0,-41.0,9.0,34.0,4.0
"02","11.06.14",182.0,-35.0,-152.0,-9.0,-11.0,-92.0,-10.0,-1.0,-28.0,4.0
"02","11.06.15",-86.0,-22.0,140.0,-8.0,21.0,79.0,-7.0,-1.0,56.0,-32.0
"02","11.06.16",-88.0,17.0,102.0,-17.0,-4.0,104.0,5.0,-5.0,19.0,-31.0
"02","11.06.17",-222.0,65.0,187.0,31.0,74.0,93.0,-5.0,-16.0,11.0,-30.0
"02","11.06.20",-199.0,142.0,5.0,37.0,25.0,3.0,-8.0,-2.0,-51.0,52.0
"02","11.06.21",-42.0,49.0,2.0,23.0,8.0,-28.0,-4.0,-16.0,19.0,-9.0
"02","11.06.22",-15.0,10.0,47.0,1.0,14.0,2.0,18.0,-16.0,28.0,-42.0
"02","11.06.23",-1.0,-56.0,104.0,30.0,3.0,26.0,8.0,-4.0,42.0,-48.0
"02","11.06.24",-265.0,-30.0,326.0,27.0,94.0,76.0,32.0,-34.0,131.0,-30.0
"02","11.06.27",13.0,-58.0,48.0,18.0,17.0,67.0,-31.0,-6.0,-17.0,-2.0
"02","11.06.28",-198.0,155.0,57.0,27.0,33.0,-35.0,-4.0,0.0,35.0,-13.0
"02","11.06.29",-353.0,197.0,108.0,-4.0,-9.0,96.0,12.0,-16.0,29.0,49.0
"02","11.06.30",-142.0,-7.0,162.0,21.0,-1.0,127.0,-21.0,-7.0,43.0,-13.0
"02","11.07.01",-11.0,115.0,-23.0,31.0,8.0,-26.0,-5.0,2.0,-32.0,-81.0
"02","11.07.04",-80.0,308.0,-168.0,-5.0,1.0,-168.0,19.0,0.0,-16.0,-60.0
"02","11.07.05",-19.0,53.0,9.0,18.0,-4.0,-60.0,32.0,6.0,16.0,-44.0
"02","11.07.06",200.0,-149.0,-1.0,15.0,-40.0,-20.0,16.0,-8.0,36.0,-50.0
"02","11.07.07",-31.0,-31.0,99.0,-8.0,23.0,20.0,20.0,15.0,30.0,-37.0
"02","11.07.08",287.0,-92.0,-172.0,-19.0,4.0,-58.0,-26.0,-10.0,-64.0,-23.0
"02","11.07.11",49.0,-89.0,54.0,24.0,78.0,-65.0,-10.0,-1.0,28.0,-14.0
"02","11.07.12",108.0,-142.0,61.0,25.0,83.0,109.0,-12.0,-23.0,-121.0,-27.0
"02","11.07.13",-45.0,-213.0,294.0,21.0,125.0,198.0,19.0,-42.0,-27.0,-36.0
"02","11.07.14",18.0,-211.0,185.0,19.0,68.0,31.0,32.0,-4.0,39.0,8.0
"02","11.07.15",-337.0,-161.0,454.0,53.0,185.0,114.0,51.0,6.0,46.0,43.0
"02","11.07.18",-605.0,-234.0,863.0,122.0,211.0,307.0,28.0,7.0,189.0,-25.0
"02","11.07.19",-351.0,-5.0,79.0,88.0,82.0,-90.0,-3.0,10.0,-7.0,276.0
"02","11.07.20",-236.0,-207.0,405.0,106.0,88.0,134.0,47.0,-6.0,35.0,38.0
"02","11.07.21",12.0,-191.0,252.0,-52.0,89.0,117.0,-13.0,-2.0,113.0,-73.0
"02","11.07.22",-275.0,-25.0,365.0,30.0,77.0,191.0,23.0,0.0,44.0,-65.0
"02","11.07.25",-49.0,120.0,40.0,12.0,-3.0,131.0,7.0,7.0,-114.0,-111.0
"02","11.07.26",-186.0,119.0,135.0,41.0,32.0,54.0,13.0,6.0,-11.0,-67.0
"02","11.07.27",124.0,-350.0,321.0,33.0,85.0,90.0,26.0,3.0,85.0,-96.0
"02","11.07.28",-9.0,-447.0,500.0,74.0,114.0,191.0,52.0,-2.0,72.0,-44.0
"02","11.07.29",-323.0,-212.0,588.0,-45.0,25.0,367.0,39.0,26.0,177.0,-54.0
"02","11.08.01",192.0,92.0,-62.0,-44.0,23.0,-24.0,-15.0,3.0,-6.0,-222.0
"02","11.08.02",72.0,-295.0,229.0,5.0,134.0,-38.0,-25.0,-10.0,163.0,-5.0
"02","11.08.03",-118.0,-411.0,563.0,0.0,135.0,154.0,-8.0,-4.0,286.0,-34.0
"02","11.08.04",-4.0,-323.0,417.0,-74.0,119.0,207.0,2.0,5.0,158.0,-90.0
"02","11.08.05",-777.0,-335.0,1192.0,-67.0,301.0,526.0,-67.0,23.0,475.0,-79.0
"02","11.08.08",47.0,-332.0,223.0,-37.0,-17.0,198.0,-138.0,-7.0,224.0,63.0
"02","11.08.09",-446.0,-103.0,402.0,-18.0,87.0,334.0,-105.0,-93.0,198.0,146.0
"02","11.08.10",297.0,-7.0,-247.0,19.0,1.0,-203.0,-4.0,7.0,-67.0,-42.0
"02","11.08.11",-801.0,-90.0,828.0,72.0,68.0,469.0,-15.0,3.0,231.0,63.0
"02","11.08.12",-376.0,-305.0,689.0,99.0,38.0,350.0,27.0,0.0,175.0,-7.0
"02","11.08.16",186.0,-559.0,415.0,98.0,89.0,128.0,0.0,-5.0,104.0,-42.0
"02","11.08.17",-276.0,-354.0,605.0,93.0,103.0,258.0,-10.0,8.0,153.0,25.0
"02","11.08.18",-319.0,-402.0,683.0,-13.0,168.0,270.0,21.0,-29.0,266.0,37.0
"02","11.08.19",33.0,-725.0,573.0,66.0,220.0,40.0,-55.0,11.0,291.0,119.0
"02","11.08.22",-102.0,-120.0,165.0,29.0,21.0,133.0,-63.0,-7.0,52.0,58.0
"02","11.08.23",193.0,-50.0,-73.0,15.0,-99.0,54.0,-43.0,2.0,-3.0,-70.0
"02","11.08.24",-140.0,-293.0,424.0,47.0,25.0,288.0,-5.0,4.0,63.0,9.0
"02","11.08.25",-49.0,-137.0,161.0,53.0,62.0,-6.0,-7.0,-17.0,76.0,25.0
"02","11.08.26",105.0,-180.0,99.0,36.0,-32.0,11.0,2.0,9.0,73.0,-24.0
"02","11.08.29",168.0,-129.0,-36.0,-1.0,-94.0,68.0,-15.0,5.0,1.0,-3.0
"02","11.08.30",237.0,-32.0,-170.0,52.0,-32.0,-24.0,-25.0,3.0,-144.0,-35.0
"02","11.08.31",-19.0,-259.0,234.0,44.0,12.0,155.0,-14.0,7.0,29.0,45.0
"02","11.09.01",11.0,-91.0,93.0,51.0,-71.0,126.0,-12.0,-2.0,1.0,-13.0
"02","11.09.02",-260.0,-141.0,553.0,100.0,74.0,224.0,15.0,29.0,111.0,-152.0
"02","11.09.05",455.0,-462.0,69.0,-40.0,46.0,74.0,11.0,-19.0,-3.0,-62.0
"02","11.09.06",375.0,-31.0,-295.0,-56.0,-30.0,-27.0,-11.0,-11.0,-160.0,-48.0
"02","11.09.07",211.0,5.0,-159.0,3.0,-51.0,-79.0,-12.0,0.0,-21.0,-57.0
"02","11.09.08",81.0,23.0,-70.0,-24.0,-60.0,-52.0,-7.0,-10.0,83.0,-34.0
"02","11.09.09",14.0,-16.0,54.0,25.0,-69.0,18.0,-2.0,-5.0,86.0,-52.0
"02","11.09.14",-27.0,-148.0,142.0,-35.0,-7.0,145.0,-8.0,-5.0,51.0,34.0
"02","11.09.15",-54.0,-119.0,162.0,-30.0,120.0,24.0,3.0,3.0,44.0,11.0
"02","11.09.16",-181.0,-40.0,242.0,9.0,52.0,121.0,38.0,-17.0,39.0,-22.0
"02","11.09.19",185.0,-114.0,32.0,12.0,7.0,16.0,1.0,-6.0,2.0,-104.0
"02","11.09.20",-190.0,-11.0,249.0,16.0,64.0,68.0,-10.0,13.0,99.0,-48.0
"02","11.09.21",-26.0,155.0,-17.0,-248.0,14.0,230.0,19.0,-192.0,160.0,-113.0
"02","11.09.22",-203.0,-299.0,514.0,-13.0,-6.0,372.0,22.0,-74.0,214.0,-13.0
"02","11.09.23",-315.0,-181.0,462.0,24.0,18.0,127.0,-9.0,21.0,279.0,34.0
"02","11.09.26",-195.0,33.0,127.0,17.0,3.0,44.0,-47.0,-5.0,115.0,36.0
"02","11.09.27",-29.0,261.0,-164.0,11.0,-67.0,-76.0,-58.0,-24.0,51.0,-68.0
"02","11.09.28",-152.0,-21.0,231.0,54.0,53.0,21.0,-6.0,1.0,108.0,-58.0
"02","11.09.29",-185.0,-25.0,220.0,-47.0,135.0,-20.0,19.0,10.0,124.0,-11.0
"02","11.09.30",-110.0,-35.0,201.0,19.0,43.0,61.0,4.0,-1.0,74.0,-56.0
"02","11.10.04",289.0,-246.0,22.0,-45.0,83.0,87.0,-272.0,4.0,165.0,-65.0
"02","11.10.05",490.0,-340.0,-162.0,-20.0,-73.0,-140.0,-6.0,-7.0,84.0,12.0
"02","11.10.06",-70.0,275.0,-210.0,-22.0,-9.0,-126.0,-26.0,2.0,-30.0,5.0
"02","11.10.07",-274.0,382.0,-98.0,-5.0,-2.0,-118.0,20.0,0.0,7.0,-10.0
"02","11.10.10",160.0,-114.0,-64.0,14.0,47.0,-191.0,29.0,-6.0,43.0,17.0
"02","11.10.11",63.0,132.0,-154.0,-29.0,-23.0,-188.0,-4.0,-6.0,95.0,-41.0
"02","11.10.12",-185.0,-112.0,355.0,26.0,2.0,167.0,-10.0,2.0,169.0,-58.0
"02","11.10.13",506.0,-190.0,-296.0,-10.0,16.0,-227.0,35.0,-7.0,-104.0,-20.0
"02","11.10.14",898.0,-942.0,6.0,-101.0,-3.0,-50.0,-2.0,2.0,159.0,39.0
"02","11.10.17",691.0,-692.0,36.0,67.0,46.0,-83.0,11.0,-24.0,18.0,-35.0
"02","11.10.18",565.0,-725.0,125.0,70.0,3.0,-92.0,12.0,1.0,131.0,34.0
"02","11.10.19",-46.0,-218.0,233.0,91.0,28.0,-19.0,35.0,-4.0,102.0,31.0
"02","11.10.20",356.0,-359.0,18.0,5.0,36.0,-68.0,-28.0,0.0,73.0,-15.0
"02","11.10.21",192.0,-306.0,201.0,59.0,17.0,79.0,27.0,-1.0,20.0,-87.0
"02","11.10.24",178.0,146.0,-353.0,43.0,-48.0,-221.0,15.0,1.0,-143.0,29.0
"02","11.10.25",-252.0,-223.0,-93.0,4.0,-52.0,-75.0,-5.0,-12.0,47.0,568.0
"02","11.10.26",-201.0,-101.0,269.0,104.0,62.0,87.0,38.0,1.0,-22.0,33.0
"02","11.10.27",496.0,-66.0,-531.0,23.0,-224.0,-193.0,11.0,-3.0,-145.0,100.0
"02","11.10.28",877.0,-292.0,-593.0,-82.0,-63.0,-300.0,9.0,-8.0,-149.0,9.0
"02","11.10.31",505.0,-520.0,5.0,-69.0,11.0,-22.0,-1.0,4.0,81.0,10.0
"02","11.11.01",2.0,-181.0,229.0,24.0,69.0,104.0,-7.0,12.0,28.0,-51.0
"02","11.11.02",-280.0,-262.0,752.0,24.0,123.0,428.0,7.0,-1.0,170.0,-209.0
"02","11.11.03",98.0,-367.0,316.0,15.0,79.0,132.0,37.0,1.0,52.0,-47.0
"02","11.11.04",-680.0,284.0,393.0,73.0,42.0,240.0,70.0,10.0,-41.0,3.0
"02","11.11.07",-361.0,98.0,371.0,7.0,113.0,86.0,41.0,22.0,102.0,-108.0
"02","11.11.08",148.0,-275.0,298.0,34.0,13.0,172.0,40.0,-4.0,43.0,-171.0
"02","11.11.09",11.0,-38.0,51.0,20.0,-1.0,-22.0,-4.0,9.0,49.0,-24.0
"02","11.11.10",683.0,-670.0,13.0,-6.0,-22.0,124.0,-34.0,-2.0,-47.0,-27.0
"02","11.11.11",542.0,-394.0,-177.0,-40.0,-1.0,-33.0,30.0,-2.0,-131.0,29.0
"02","11.11.14",336.0,-320.0,-5.0,-28.0,55.0,14.0,-9.0,5.0,-43.0,-11.0
"02","11.11.15",603.0,-355.0,-41.0,29.0,-14.0,-34.0,-23.0,4.0,-4.0,-207.0
"02","11.11.16",-144.0,39.0,166.0,-10.0,46.0,181.0,-23.0,-10.0,-17.0,-62.0
"02","11.11.17",-237.0,195.0,124.0,13.0,27.0,125.0,24.0,-18.0,-46.0,-82.0
"02","11.11.18",129.0,-337.0,578.0,-14.0,102.0,406.0,14.0,-4.0,74.0,-370.0
"02","11.11.21",-19.0,-188.0,248.0,21.0,71.0,90.0,-1.0,0.0,68.0,-42.0
